ZCTA5,MEMI,CBSA,POPPT,HUPT,AREAPT,AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,MPOP,MHU,MAREA,MAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,MPOPPCT,MHUPCT,MAREAPCT,MAREALANDPCT
92368,1,40140,1113,474,73466055,72307932,1113,474,73466055,72307932,4224851,1500344,70987027847,70611926170,100,100,100,100,0.03,0.03,0.1,0.1
92371,1,40140,16763,6098,361914471,361914471,16763,6098,361914471,361914471,4224851,1500344,70987027847,70611926170,100,100,100,100,0.4,0.41,0.51,0.51
92372,1,40140,6220,2571,72212111,72204588,6220,2571,72212111,72204588,4224851,1500344,70987027847,70611926170,100,100,100,100,0.15,0.17,0.1,0.1
92373,1,40140,33423,14940,106048060,105384364,33423,14940,106048060,105384364,4224851,1500344,70987027847,70611926170,100,100,100,100,0.79,1,0.15,0.15
92374,1,40140,40267,13867,48504714,48497162,40267,13867,48504714,48497162,4224851,1500344,70987027847,70611926170,100,100,100,100,0.95,0.92,0.07,0.07
92376,1,40140,81516,22370,35332376,35008397,81516,22370,35332376,35008397,4224851,1500344,70987027847,70611926170,100,100,100,100,1.93,1.49,0.05,0.05
92377,1,40140,19989,5524,27087547,26446720,19989,5524,27087547,26446720,4224851,1500344,70987027847,70611926170,100,100,100,100,0.47,0.37,0.04,0.04
92378,1,40140,183,80,2146364,2146364,183,80,2146364,2146364,4224851,1500344,70987027847,70611926170,100,100,100,100,0,0.01,0,0
92382,1,40140,5268,4037,39068949,39045765,5268,4037,39068949,39045765,4224851,1500344,70987027847,70611926170,100,100,100,100,0.12,0.27,0.06,0.06
92384,2,13860,36,37,362659806,362659188,36,37,362659806,362659188,18546,9478,26487562274,26368354217,100,100,100,100,0.19,0.39,1.37,1.38
92385,1,40140,313,328,21791945,21791945,313,328,21791945,21791945,4224851,1500344,70987027847,70611926170,100,100,100,100,0.01,0.02,0.03,0.03
92386,1,40140,2270,3224,4965969,4965969,2270,3224,4965969,4965969,4224851,1500344,70987027847,70611926170,100,100,100,100,0.05,0.21,0.01,0.01
92389,2,13860,156,162,356867736,356690499,156,162,356867736,356690499,18546,9478,26487562274,26368354217,100,100,100,100,0.84,1.71,1.35,1.35
92391,1,40140,2534,1674,6046158,6046158,2534,1674,6046158,6046158,4224851,1500344,70987027847,70611926170,100,100,100,100,0.06,0.11,0.01,0.01
92392,1,40140,54858,17356,96672039,96672039,54858,17356,96672039,96672039,4224851,1500344,70987027847,70611926170,100,100,100,100,1.3,1.16,0.14,0.14
92394,1,40140,33237,9051,71240879,70663589,33237,9051,71240879,70663589,4224851,1500344,70987027847,70611926170,100,100,100,100,0.79,0.6,0.1,0.1
92395,1,40140,42400,15854,46165695,44293390,42400,15854,46165695,44293390,4224851,1500344,70987027847,70611926170,100,100,100,100,1,1.06,0.07,0.06
92397,1,31100,71,31,86716,86716,4894,2857,26714191,26705522,12828837,4493983,14760360453,12557430733,1.45,1.09,0.32,0.32,0,0,0,0
92397,1,40140,4823,2826,26627475,26618806,4894,2857,26714191,26705522,4224851,1500344,70987027847,70611926170,98.55,98.91,99.68,99.68,0.11,0.19,0.04,0.04
92398,1,40140,1379,679,73003546,72569713,1379,679,73003546,72569713,4224851,1500344,70987027847,70611926170,100,100,100,100,0.03,0.05,0.1,0.1
92399,1,40140,52606,20048,137374246,137346775,52606,20048,137374246,137346775,4224851,1500344,70987027847,70611926170,100,100,100,100,1.25,1.34,0.19,0.19
92401,1,40140,1932,748,2239188,2239188,1932,748,2239188,2239188,4224851,1500344,70987027847,70611926170,100,100,100,100,0.05,0.05,0,0
92404,1,40140,58271,19384,74025912,73988231,58271,19384,74025912,73988231,4224851,1500344,70987027847,70611926170,100,100,100,100,1.38,1.29,0.1,0.1
92405,1,40140,28873,9604,12233017,12233017,28873,9604,12233017,12233017,4224851,1500344,70987027847,70611926170,100,100,100,100,0.68,0.64,0.02,0.02
92407,1,40140,56689,16829,164741157,162888869,56689,16829,164741157,162888869,4224851,1500344,70987027847,70611926170,100,100,100,100,1.34,1.12,0.23,0.23
92408,1,40140,15271,4324,27937440,27507391,15271,4324,27937440,27507391,4224851,1500344,70987027847,70611926170,100,100,100,100,0.36,0.29,0.04,0.04
92410,1,40140,49410,14224,21354069,21289559,49410,14224,21354069,21289559,4224851,1500344,70987027847,70611926170,100,100,100,100,1.17,0.95,0.03,0.03
92411,1,40140,26214,7127,10913928,10597441,26214,7127,10913928,10597441,4224851,1500344,70987027847,70611926170,100,100,100,100,0.62,0.48,0.02,0.02
92501,1,40140,20970,7287,15468260,14766127,20970,7287,15468260,14766127,4224851,1500344,70987027847,70611926170,100,100,100,100,0.5,0.49,0.02,0.02
92503,1,40140,84519,24754,88298414,77362953,84519,24754,88298414,77362953,4224851,1500344,70987027847,70611926170,100,100,100,100,2,1.65,0.12,0.11
92504,1,40140,53778,17788,60768243,60620256,53778,17788,60768243,60620256,4224851,1500344,70987027847,70611926170,100,100,100,100,1.27,1.19,0.09,0.09
92505,1,40140,47672,14573,32070815,31661219,47672,14573,32070815,31661219,4224851,1500344,70987027847,70611926170,100,100,100,100,1.13,0.97,0.05,0.04
92506,1,40140,44001,16248,41957182,41957182,44001,16248,41957182,41957182,4224851,1500344,70987027847,70611926170,100,100,100,100,1.04,1.08,0.06,0.06
92507,1,40140,58002,19834,52361283,52337394,58002,19834,52361283,52337394,4224851,1500344,70987027847,70611926170,100,100,100,100,1.37,1.32,0.07,0.07
92508,1,40140,35000,10351,27793443,27793443,35000,10351,27793443,27793443,4224851,1500344,70987027847,70611926170,100,100,100,100,0.83,0.69,0.04,0.04
92509,1,40140,75196,20512,81836577,80529327,75196,20512,81836577,80529327,4224851,1500344,70987027847,70611926170,100,100,100,100,1.78,1.37,0.12,0.11
92518,1,40140,1162,717,30849668,30849224,1162,717,30849668,30849224,4224851,1500344,70987027847,70611926170,100,100,100,100,0.03,0.05,0.04,0.04
92530,1,31100,14,6,6357068,6357068,50216,16205,153893952,139541514,12828837,4493983,14760360453,12557430733,0.03,0.04,4.13,4.56,0,0,0.04,0.05
92530,1,40140,50202,16199,147536884,133184446,50216,16205,153893952,139541514,4224851,1500344,70987027847,70611926170,99.97,99.96,95.87,95.44,1.19,1.08,0.21,0.19
92532,1,40140,18644,6049,46832969,46832969,18644,6049,46832969,46832969,4224851,1500344,70987027847,70611926170,100,100,100,100,0.44,0.4,0.07,0.07
92536,1,40140,3810,2296,324405359,323128701,3810,2296,324405359,323128701,4224851,1500344,70987027847,70611926170,100,100,100,100,0.09,0.15,0.46,0.46
92539,1,40140,4734,2442,340374638,340147198,4734,2442,340374638,340147198,4224851,1500344,70987027847,70611926170,100,100,100,100,0.11,0.16,0.48,0.48
92543,1,40140,33555,14994,45758379,45758379,33555,14994,45758379,45758379,4224851,1500344,70987027847,70611926170,100,100,100,100,0.79,1,0.06,0.06
92544,1,40140,44734,17221,352048304,351455494,44734,17221,352048304,351455494,4224851,1500344,70987027847,70611926170,100,100,100,100,1.06,1.15,0.5,0.5
92545,1,40140,39457,17984,83213374,83213374,39457,17984,83213374,83213374,4224851,1500344,70987027847,70611926170,100,100,100,100,0.93,1.2,0.12,0.12
92548,1,40140,6643,2518,25456124,25456124,6643,2518,25456124,25456124,4224851,1500344,70987027847,70611926170,100,100,100,100,0.16,0.17,0.04,0.04
92549,1,40140,3926,4157,71211990,71185899,3926,4157,71211990,71185899,4224851,1500344,70987027847,70611926170,100,100,100,100,0.09,0.28,0.1,0.1
92551,1,40140,30815,8114,15474687,15210033,30815,8114,15474687,15210033,4224851,1500344,70987027847,70611926170,100,100,100,100,0.73,0.54,0.02,0.02
92553,1,40140,73722,20376,26238877,26238877,73722,20376,26238877,26238877,4224851,1500344,70987027847,70611926170,100,100,100,100,1.74,1.36,0.04,0.04
92555,1,40140,39076,11763,217055366,208971685,39076,11763,217055366,208971685,4224851,1500344,70987027847,70611926170,100,100,100,100,0.92,0.78,0.31,0.3
92557,1,40140,50320,15510,48843299,48702642,50320,15510,48843299,48702642,4224851,1500344,70987027847,70611926170,100,100,100,100,1.19,1.03,0.07,0.07
92561,1,40140,1661,1275,411073755,409676848,1661,1275,411073755,409676848,4224851,1500344,70987027847,70611926170,100,100,100,100,0.04,0.08,0.58,0.58
92562,1,40140,62079,22069,283386531,283317742,62079,22069,283386531,283317742,4224851,1500344,70987027847,70611926170,100,100,100,100,1.47,1.47,0.4,0.4
92563,1,40140,53892,17192,52701563,52676576,53892,17192,52701563,52676576,4224851,1500344,70987027847,70611926170,100,100,100,100,1.28,1.15,0.07,0.07
92567,1,40140,9459,2920,76781084,76382832,9459,2920,76781084,76382832,4224851,1500344,70987027847,70611926170,100,100,100,100,0.22,0.19,0.11,0.11
92570,1,40140,53697,14903,252123721,252025051,53697,14903,252123721,252025051,4224851,1500344,70987027847,70611926170,100,100,100,100,1.27,0.99,0.36,0.36
92571,1,40140,52516,13526,59149512,58425208,52516,13526,59149512,58425208,4224851,1500344,70987027847,70611926170,100,100,100,100,1.24,0.9,0.08,0.08
92582,1,40140,15649,4661,48693758,47921059,15649,4661,48693758,47921059,4224851,1500344,70987027847,70611926170,100,100,100,100,0.37,0.31,0.07,0.07
92583,1,40140,30236,11044,75227798,73685013,30236,11044,75227798,73685013,4224851,1500344,70987027847,70611926170,100,100,100,100,0.72,0.74,0.11,0.1
92584,1,40140,43400,14553,77535752,77170383,43400,14553,77535752,77170383,4224851,1500344,70987027847,70611926170,100,100,100,100,1.03,0.97,0.11,0.11
92585,1,40140,17797,5944,52585311,52585311,17797,5944,52585311,52585311,4224851,1500344,70987027847,70611926170,100,100,100,100,0.42,0.4,0.07,0.07
92586,1,40140,19815,10638,18290589,18290589,19815,10638,18290589,18290589,4224851,1500344,70987027847,70611926170,100,100,100,100,0.47,0.71,0.03,0.03
92587,1,40140,16675,6499,22396290,20467790,16675,6499,22396290,20467790,4224851,1500344,70987027847,70611926170,100,100,100,100,0.39,0.43,0.03,0.03
92590,1,40140,3660,1464,138507634,138431957,3660,1464,138507634,138431957,4224851,1500344,70987027847,70611926170,100,100,100,100,0.09,0.1,0.2,0.2
92591,1,40140,38272,13631,42661081,42661081,38272,13631,42661081,42661081,4224851,1500344,70987027847,70611926170,100,100,100,100,0.91,0.91,0.06,0.06
92592,1,40140,72492,24146,255103396,251822673,72492,24146,255103396,251822673,4224851,1500344,70987027847,70611926170,100,100,100,100,1.72,1.61,0.36,0.36
92595,1,40140,29851,10020,54537406,54537406,29851,10020,54537406,54537406,4224851,1500344,70987027847,70611926170,100,100,100,100,0.71,0.67,0.08,0.08
92596,1,40140,23172,7131,158533549,158455663,23172,7131,158533549,158455663,4224851,1500344,70987027847,70611926170,100,100,100,100,0.55,0.48,0.22,0.22
92602,1,31100,22871,8764,27189235,27046598,22871,8764,27189235,27046598,12828837,4493983,14760360453,12557430733,100,100,100,100,0.18,0.2,0.18,0.22
92603,1,31100,20184,7937,34377125,34324480,20184,7937,34377125,34324480,12828837,4493983,14760360453,12557430733,100,100,100,100,0.16,0.18,0.23,0.27
92604,1,31100,26853,10094,8879047,8737517,26853,10094,8879047,8737517,12828837,4493983,14760360453,12557430733,100,100,100,100,0.21,0.22,0.06,0.07
92606,1,31100,21495,8021,12581224,12556550,21495,8021,12581224,12556550,12828837,4493983,14760360453,12557430733,100,100,100,100,0.17,0.18,0.09,0.1
92610,1,31100,11248,3882,25392689,25392689,11248,3882,25392689,25392689,12828837,4493983,14760360453,12557430733,100,100,100,100,0.09,0.09,0.17,0.2
92612,1,31100,27522,13044,16089753,15748381,27522,13044,16089753,15748381,12828837,4493983,14760360453,12557430733,100,100,100,100,0.21,0.29,0.11,0.13
92614,1,31100,24748,9973,11568122,11448309,24748,9973,11568122,11448309,12828837,4493983,14760360453,12557430733,100,100,100,100,0.19,0.22,0.08,0.09
92617,1,31100,14044,3713,6226856,6226856,14044,3713,6226856,6226856,12828837,4493983,14760360453,12557430733,100,100,100,100,0.11,0.08,0.04,0.05
92618,1,31100,16366,8077,54927730,54826663,16366,8077,54927730,54826663,12828837,4493983,14760360453,12557430733,100,100,100,100,0.13,0.18,0.37,0.44
92620,1,31100,38486,14293,18330323,18235128,38486,14293,18330323,18235128,12828837,4493983,14760360453,12557430733,100,100,100,100,0.3,0.32,0.12,0.15
92624,1,31100,7248,3243,6698139,3557287,7248,3243,6698139,3557287,12828837,4493983,14760360453,12557430733,100,100,100,100,0.06,0.07,0.05,0.03
92625,1,31100,12478,6722,7479732,6612182,12478,6722,7479732,6612182,12828837,4493983,14760360453,12557430733,100,100,100,100,0.1,0.15,0.05,0.05
92626,1,31100,49341,19641,25167480,24922545,49341,19641,25167480,24922545,12828837,4493983,14760360453,12557430733,100,100,100,100,0.38,0.44,0.17,0.2
92627,1,31100,61510,22839,16557224,16443731,61510,22839,16557224,16443731,12828837,4493983,14760360453,12557430733,100,100,100,100,0.48,0.51,0.11,0.13
92629,1,31100,25756,12521,16070388,13192708,25756,12521,16070388,13192708,12828837,4493983,14760360453,12557430733,100,100,100,100,0.2,0.28,0.11,0.11
92630,1,31100,59182,20785,24891094,24667892,59182,20785,24891094,24667892,12828837,4493983,14760360453,12557430733,100,100,100,100,0.46,0.46,0.17,0.2
92637,1,31100,16012,12851,9106526,9075455,16012,12851,9106526,9075455,12828837,4493983,14760360453,12557430733,100,100,100,100,0.12,0.29,0.06,0.07
92646,1,31100,55224,21947,22902194,20839398,55224,21947,22902194,20839398,12828837,4493983,14760360453,12557430733,100,100,100,100,0.43,0.49,0.16,0.17
92647,1,31100,57245,20625,20117098,20070489,57245,20625,20117098,20070489,12828837,4493983,14760360453,12557430733,100,100,100,100,0.45,0.46,0.14,0.16
92648,1,31100,45317,20863,25979329,20791068,45317,20863,25979329,20791068,12828837,4493983,14760360453,12557430733,100,100,100,100,0.35,0.46,0.18,0.17
92649,1,31100,32463,14697,22756959,19811591,32463,14697,22756959,19811591,12828837,4493983,14760360453,12557430733,100,100,100,100,0.25,0.33,0.15,0.16
92651,1,31100,23881,13462,57614565,50409025,23881,13462,57614565,50409025,12828837,4493983,14760360453,12557430733,100,100,100,100,0.19,0.3,0.39,0.4
92653,1,31100,29291,10362,17407236,17343655,29291,10362,17407236,17343655,12828837,4493983,14760360453,12557430733,100,100,100,100,0.23,0.23,0.12,0.14
92655,1,31100,8337,2477,1633379,1633379,8337,2477,1633379,1633379,12828837,4493983,14760360453,12557430733,100,100,100,100,0.06,0.06,0.01,0.01
92656,1,31100,49046,19711,21310173,21310173,49046,19711,21310173,21310173,12828837,4493983,14760360453,12557430733,100,100,100,100,0.38,0.44,0.14,0.17
92657,1,31100,9741,4159,20862714,19093774,9741,4159,20862714,19093774,12828837,4493983,14760360453,12557430733,100,100,100,100,0.08,0.09,0.14,0.15
92660,1,31100,34797,16354,28085426,25272033,34797,16354,28085426,25272033,12828837,4493983,14760360453,12557430733,100,100,100,100,0.27,0.36,0.19,0.2
92661,1,31100,3744,2609,4946704,1686746,3744,2609,4946704,1686746,12828837,4493983,14760360453,12557430733,100,100,100,100,0.03,0.06,0.03,0.01
92662,1,31100,2756,2111,1058626,539407,2756,2111,1058626,539407,12828837,4493983,14760360453,12557430733,100,100,100,100,0.02,0.05,0.01,0
92663,1,31100,21649,12233,11896195,8551219,21649,12233,11896195,8551219,12828837,4493983,14760360453,12557430733,100,100,100,100,0.17,0.27,0.08,0.07
92672,1,31100,34194,15632,22868396,20526486,34464,15708,22956933,20615023,12828837,4493983,14760360453,12557430733,99.22,99.52,99.61,99.57,0.27,0.35,0.15,0.16
92672,1,41740,270,76,88537,88537,34464,15708,22956933,20615023,3095313,1164786,11721468557,10895120648,0.78,0.48,0.39,0.43,0.01,0.01,0,0
92673,1,31100,29309,10246,30274973,30253137,29309,10246,30274973,30253137,12828837,4493983,14760360453,12557430733,100,100,100,100,0.23,0.23,0.21,0.24
92675,1,31100,34731,12005,90214422,89237050,34731,12005,90214422,89237050,12828837,4493983,14760360453,12557430733,100,100,100,100,0.27,0.27,0.61,0.71
92676,1,31100,1945,861,173713959,171828234,1945,861,173713959,171828234,12828837,4493983,14760360453,12557430733,100,100,100,100,0.02,0.02,1.18,1.37
92677,1,31100,63297,25554,43380017,43246467,63297,25554,43380017,43246467,12828837,4493983,14760360453,12557430733,100,100,100,100,0.49,0.57,0.29,0.34
92678,1,31100,494,244,39048823,39043264,494,244,39048823,39043264,12828837,4493983,14760360453,12557430733,100,100,100,100,0,0.01,0.26,0.31
92679,1,31100,32611,10751,58636892,58572933,32611,10751,58636892,58572933,12828837,4493983,14760360453,12557430733,100,100,100,100,0.25,0.24,0.4,0.47
92683,1,31100,89747,27713,25897934,25897934,89747,27713,25897934,25897934,12828837,4493983,14760360453,12557430733,100,100,100,100,0.7,0.62,0.18,0.21
92688,1,31100,43792,16120,28329320,28225740,43792,16120,28329320,28225740,12828837,4493983,14760360453,12557430733,100,100,100,100,0.34,0.36,0.19,0.22
92691,1,31100,47582,16702,22921784,22802974,47582,16702,22921784,22802974,12828837,4493983,14760360453,12557430733,100,100,100,100,0.37,0.37,0.16,0.18
92692,1,31100,47222,18109,26371813,25517069,47222,18109,26371813,25517069,12828837,4493983,14760360453,12557430733,100,100,100,100,0.37,0.4,0.18,0.2
92694,1,31100,21944,6933,24593751,24593751,21944,6933,24593751,24593751,12828837,4493983,14760360453,12557430733,100,100,100,100,0.17,0.15,0.17,0.2
92701,1,31100,53908,13175,8469146,8469146,53908,13175,8469146,8469146,12828837,4493983,14760360453,12557430733,100,100,100,100,0.42,0.29,0.06,0.07
92703,1,31100,65445,13177,10699221,10569906,65445,13177,10699221,10569906,12828837,4493983,14760360453,12557430733,100,100,100,100,0.51,0.29,0.07,0.08
92704,1,31100,88123,20468,19517906,19149819,88123,20468,19517906,19149819,12828837,4493983,14760360453,12557430733,100,100,100,100,0.69,0.46,0.13,0.15
92705,1,31100,44706,15095,29931335,29931335,44706,15095,29931335,29931335,12828837,4493983,14760360453,12557430733,100,100,100,100,0.35,0.34,0.2,0.24
92706,1,31100,36457,9687,9136131,8826364,36457,9687,9136131,8826364,12828837,4493983,14760360453,12557430733,100,100,100,100,0.28,0.22,0.06,0.07
92707,1,31100,59492,13564,13040057,13022655,59492,13564,13040057,13022655,12828837,4493983,14760360453,12557430733,100,100,100,100,0.46,0.3,0.09,0.1
92708,1,31100,56004,19391,23700025,23468328,56004,19391,23700025,23468328,12828837,4493983,14760360453,12557430733,100,100,100,100,0.44,0.43,0.16,0.19
92780,1,31100,57741,19516,18109171,18109171,57741,19516,18109171,18109171,12828837,4493983,14760360453,12557430733,100,100,100,100,0.45,0.43,0.12,0.14
92782,1,31100,23032,8881,8710317,8710317,23032,8881,8710317,8710317,12828837,4493983,14760360453,12557430733,100,100,100,100,0.18,0.2,0.06,0.07
92801,1,31100,62068,18604,16328273,16284681,62068,18604,16328273,16284681,12828837,4493983,14760360453,12557430733,100,100,100,100,0.48,0.41,0.11,0.13
92802,1,31100,42709,12321,11771914,11771914,42709,12321,11771914,11771914,12828837,4493983,14760360453,12557430733,100,100,100,100,0.33,0.27,0.08,0.09
92804,1,31100,85914,25717,18142648,18142648,85914,25717,18142648,18142648,12828837,4493983,14760360453,12557430733,100,100,100,100,0.67,0.57,0.12,0.14
92805,1,31100,70401,18804,16373295,16327878,70401,18804,16373295,16327878,12828837,4493983,14760360453,12557430733,100,100,100,100,0.55,0.42,0.11,0.13
92806,1,31100,37173,12844,20890661,20014403,37173,12844,20890661,20014403,12828837,4493983,14760360453,12557430733,100,100,100,100,0.29,0.29,0.14,0.16
92807,1,31100,36171,12893,29377783,27750531,36171,12893,29377783,27750531,12828837,4493983,14760360453,12557430733,100,100,100,100,0.28,0.29,0.2,0.22
92808,1,31100,20039,7538,13163092,13163092,20039,7538,13163092,13163092,12828837,4493983,14760360453,12557430733,100,100,100,100,0.16,0.17,0.09,0.1
